velocidade_linear,velocidade_angular,acceleração_linear,acceleração_angular,tempo
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
0.0,0.0,0,0,10:38:52
2.0,0.0,9999,0,10:38:52
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:53
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
0.0,0.0,9999,0,10:38:54
0.0,0.0,0,0,10:38:54
2.0,0.0,9999,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:54
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:55
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:56
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:57
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
2.0,0.0,0,0,10:38:58
0.0,0.0,9999,0,10:38:58
0.0,0.0,0,0,10:38:58
0.0,0.0,0,0,10:38:58
0.0,0.0,0,0,10:38:58
0.0,0.0,0,0,10:38:58
0.0,0.0,0,0,10:38:58
0.0,0.0,0,0,10:38:58
0.0,0.0,0,0,10:38:58
0.0,0.0,0,0,10:38:58
0.0,0.0,0,0,10:38:58
0.0,0.0,0,0,10:38:58
0.0,0.0,0,0,10:38:58
0.0,0.0,0,0,10:38:58
0.0,0.0,0,0,10:38:58
0.0,0.0,0,0,10:38:58
0.0,0.0,0,0,10:38:58
0.0,0.0,0,0,10:38:58
0.0,0.0,0,0,10:38:58
0.0,0.0,0,0,10:38:58
0.0,0.0,0,0,10:38:58
0.0,0.0,0,0,10:38:58
0.0,0.0,0,0,10:38:58
0.0,0.0,0,0,10:38:58
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:38:59
0.0,0.0,0,0,10:39:00
0.0,0.0,0,0,10:39:00
0.0,0.0,0,0,10:39:00
0.0,0.0,0,0,10:39:00
0.0,0.0,0,0,10:39:00
0.0,0.0,0,0,10:39:00
0.0,0.0,0,0,10:39:00
0.0,0.0,0,0,10:39:00
0.0,0.0,0,0,10:39:00
0.0,0.0,0,0,10:39:00
0.0,0.0,0,0,10:39:00
0.0,0.0,0,0,10:39:00
0.0,0.0,0,0,10:39:00
0.0,0.0,0,0,10:39:00
0.0,0.0,0,0,10:39:00
0.0,0.0,0,0,10:39:00
0.0,0.0,0,0,10:39:00
0.0,0.0,0,0,10:39:00
0.0,0.0,0,0,10:39:00
0.0,0.0,0,0,10:39:00
0.0,0.0,0,0,10:39:00
0.0,0.0,0,0,10:39:00
0.0,0.0,0,0,10:39:00
0.0,0.0,0,0,10:39:00
0.0,0.0,0,0,10:39:00
0.0,0.0,0,0,10:39:00
2.0,0.0,9999,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:00
2.0,0.0,0,0,10:39:01
2.0,0.0,0,0,10:39:01
2.0,0.0,0,0,10:39:01
2.0,0.0,0,0,10:39:01
2.0,0.0,0,0,10:39:01
2.0,0.0,0,0,10:39:01
2.0,0.0,0,0,10:39:01
2.0,0.0,0,0,10:39:01
2.0,0.0,0,0,10:39:01
2.0,0.0,0,0,10:39:01
2.0,0.0,0,0,10:39:01
2.0,0.0,0,0,10:39:01
2.0,0.0,0,0,10:39:01
2.0,0.0,0,0,10:39:01
2.0,0.0,0,0,10:39:01
2.0,0.0,0,0,10:39:01
2.0,0.0,0,0,10:39:01
2.0,0.0,0,0,10:39:01
2.0,0.0,0,0,10:39:01
2.0,0.0,0,0,10:39:01
2.0,0.0,0,0,10:39:01
2.0,0.0,0,0,10:39:01
2.0,0.0,0,0,10:39:01
2.0,0.0,0,0,10:39:01
2.0,0.0,0,0,10:39:01
2.0,0.0,0,0,10:39:01
2.0,0.0,0,0,10:39:01
0.0,0.0,9999,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:01
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,0.0,0,0,10:39:02
0.0,-2.0,0,9999,10:39:02
0.0,-2.0,0,0,10:39:02
0.0,-2.0,0,0,10:39:02
0.0,-2.0,0,0,10:39:02
0.0,-2.0,0,0,10:39:02
0.0,-2.0,0,0,10:39:02
0.0,-2.0,0,0,10:39:02
0.0,-2.0,0,0,10:39:02
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,-2.0,0,0,10:39:03
0.0,0.0,0,9999,10:39:03
0.0,0.0,0,0,10:39:03
0.0,0.0,0,0,10:39:03
0.0,0.0,0,0,10:39:03
0.0,0.0,0,0,10:39:03
0.0,0.0,0,0,10:39:03
0.0,0.0,0,0,10:39:03
0.0,0.0,0,0,10:39:03
0.0,0.0,0,0,10:39:04
0.0,0.0,0,0,10:39:04
0.0,0.0,0,0,10:39:04
0.0,0.0,0,0,10:39:04
0.0,0.0,0,0,10:39:04
0.0,0.0,0,0,10:39:04
0.0,0.0,0,0,10:39:04
0.0,0.0,0,0,10:39:04
0.0,0.0,0,0,10:39:04
0.0,0.0,0,0,10:39:04
0.0,0.0,0,0,10:39:04
0.0,0.0,0,0,10:39:04
0.0,0.0,0,0,10:39:04
0.0,0.0,0,0,10:39:04
0.0,0.0,0,0,10:39:04
0.0,0.0,0,0,10:39:04
0.0,0.0,0,0,10:39:04
0.0,0.0,0,0,10:39:04
0.0,0.0,0,0,10:39:04
0.0,0.0,0,0,10:39:04
0.0,0.0,0,0,10:39:04
0.0,0.0,0,0,10:39:04
2.0,0.0,9999,0,10:39:04
2.0,0.0,0,0,10:39:04
2.0,0.0,0,0,10:39:04
2.0,0.0,0,0,10:39:04
2.0,0.0,0,0,10:39:04
2.0,0.0,0,0,10:39:04
2.0,0.0,0,0,10:39:04
2.0,0.0,0,0,10:39:04
2.0,0.0,0,0,10:39:04
2.0,0.0,0,0,10:39:04
2.0,0.0,0,0,10:39:04
